source_file,dataset,num_of_job,num_of_machine,splitmin,index_sample,lower_bound,split_mode,algo,makespan,percentage_gap,processing_time_ms,seed,extra
twspwjp_Jobs_40_Machines_3_Splitmin_5_Index_9.json,twspwjp_Jobs_40_Machines_3_Splitmin_5_Index_9.json,40,3,5,9,178.0,assign,FCFS,238,33.70786516853933,0.39768218994140625,,
twspwjp_Jobs_40_Machines_3_Splitmin_5_Index_9.json,twspwjp_Jobs_40_Machines_3_Splitmin_5_Index_9.json,40,3,5,9,178.0,assign,SA,221,24.15730337078652,26336.07268333435,20250609,"{""sa_best_order"": [25, 24, 28, 11, 14, 36, 4, 21, 26, 6, 9, 34, 10, 37, 2, 27, 33, 19, 30, 23, 32, 12, 31, 7, 16, 17, 18, 15, 22, 39, 29, 5, 13, 35, 20, 1, 0, 8, 38, 3]}"
twspwjp_Jobs_40_Machines_3_Splitmin_5_Index_9.json,twspwjp_Jobs_40_Machines_3_Splitmin_5_Index_9.json,40,3,5,9,178.0,assign,GA,220,23.59550561797753,24759.59610939026,20250609,"{""ga_order"": [3, 32, 10, 24, 34, 14, 17, 6, 2, 25, 19, 13, 28, 38, 20, 36, 29, 11, 26, 31, 4, 5, 7, 35, 22, 1, 21, 12, 33, 37, 9, 16, 27, 18, 30, 0, 15, 8, 39, 23], ""ga_machine_genes"": [1, 0, 2, 2, 1, 1, 2, 1, 2, 2, 1, 2, 2, 2, 2, 0, 0, 0, 0, 2, 2, 0, 1, 1, 1, 1, 1, 0, 1, 1, 2, 1, 0, 2, 2, 0, 0, 1, 0, 1]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_0.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_0.json,40,4,3,0,137.5,assign,FCFS,177,28.727272727272727,0.5478858947753906,,
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_0.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_0.json,40,4,3,0,137.5,assign,SA,165,20.0,33628.60345840454,20250609,"{""sa_best_order"": [38, 1, 3, 4, 31, 23, 24, 12, 5, 13, 8, 39, 0, 16, 9, 15, 17, 2, 36, 7, 30, 27, 14, 32, 29, 18, 20, 6, 34, 25, 26, 33, 19, 37, 35, 28, 11, 10, 22, 21]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_0.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_0.json,40,4,3,0,137.5,assign,GA,165,20.0,27990.3781414032,20250609,"{""ga_order"": [17, 1, 28, 12, 2, 20, 4, 26, 13, 39, 30, 9, 22, 14, 18, 21, 24, 10, 33, 35, 15, 37, 6, 8, 5, 0, 19, 27, 7, 38, 16, 31, 25, 3, 23, 32, 11, 29, 36, 34], ""ga_machine_genes"": [2, 2, 0, 2, 3, 3, 1, 1, 1, 0, 2, 1, 2, 0, 0, 1, 1, 0, 3, 3, 2, 2, 2, 0, 1, 0, 3, 0, 1, 3, 0, 3, 1, 3, 2, 1, 3, 0, 1, 2]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_1.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_1.json,40,4,3,1,123.0,assign,FCFS,165,34.146341463414636,0.4665851593017578,,
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_1.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_1.json,40,4,3,1,123.0,assign,SA,148,20.32520325203252,32223.88195991516,20250609,"{""sa_best_order"": [1, 0, 28, 7, 19, 6, 25, 35, 27, 38, 15, 23, 37, 5, 3, 18, 33, 8, 39, 24, 17, 32, 30, 34, 13, 29, 9, 2, 10, 36, 22, 26, 14, 21, 11, 4, 20, 16, 31, 12]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_1.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_1.json,40,4,3,1,123.0,assign,GA,148,20.32520325203252,26312.85262107849,20250609,"{""ga_order"": [32, 36, 2, 35, 13, 9, 4, 17, 11, 1, 31, 30, 33, 19, 10, 5, 39, 6, 28, 26, 8, 34, 37, 18, 22, 21, 7, 20, 16, 24, 3, 12, 29, 14, 15, 23, 25, 27, 0, 38], ""ga_machine_genes"": [1, 1, 2, 0, 0, 3, 1, 0, 3, 2, 0, 3, 3, 0, 2, 1, 0, 1, 0, 2, 1, 1, 3, 3, 0, 2, 0, 3, 1, 1, 2, 1, 3, 1, 3, 1, 2, 0, 2, 2]}"
twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_2.json,twspwjp_Jobs_40_Machines_4_Splitmin_3_Index_2.json,40,4,3,2,137.75,assign,FCFS,181,31.397459165154267,0.5168914794921875,,
